Unnamed: 0.1,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,id,mode,popularity,Artist_Track
148,148,0.921,0.0964,130.002,0.0439,0.0937,0.804,4.0,0.648,4,489267,-11.793,0.333,1I61h0TNyzE86dx1tZzj3b,0,18,Underworld: Beautiful Burnout
149,149,0.586,0.648,117.012,0.083,0.165,0.000427,4.0,0.829,11,310810,-7.501,0.481,7eMogXcwXPe066peXah3VB,1,39,Erykah Badu: Telephone
150,150,0.571,0.128,140.009,0.0391,0.214,0.852,4.0,0.643,5,417693,-11.012,0.852,2NWNuLx5Q5JZhluaB07eam,0,37,Underworld: Jumbo
151,151,0.542,0.0639,94.977,0.146,0.407,0.000326,4.0,0.836,1,271493,-10.731,0.581,3lSwltdBUEZIgwsX059dLC,1,10,Underworld: Ring Road
152,152,0.902,0.29,119.954,0.0408,0.0078,0.806,4.0,0.585,11,600867,-8.728,0.461,1zBQ5jMeKthq9QQi3T6bkj,0,20,Underworld: Dirty Epic
153,153,0.893,0.064,127.006,0.0327,0.193,0.96,4.0,0.585,2,599213,-11.254,0.178,19tWn3jmeDlZTKMHJLMs2S,1,26,Underworld: Rez
154,154,0.695,0.097,119.991,0.253,0.452,0.0963,4.0,0.8,0,283147,-8.874,0.553,1emquXdwC1DE541YeRLXeq,1,25,Milosh: You Make Me Feel
155,155,0.767,0.105,120.017,0.0305,0.811,0.806,4.0,0.681,0,336000,-10.711,0.353,3IqZJwbaFRoclRPhE7uK7S,1,13,Milosh: Run Away
156,156,0.127,0.114,134.001,0.0428,0.968,0.924,4.0,0.662,3,183013,-20.34,0.929,6ZdaxPAMHklON7R2YBgzHx,1,16,Underworld: Blueski
157,157,0.614,0.0673,159.969,0.033,0.627,0.871,4.0,0.574,8,922573,-12.31,0.579,1yNoHoIzMACcMrZSpRHXAm,0,16,Underworld: Banstyle / Sappys Curry
158,158,0.925,0.356,174.089,0.0462,1.35e-05,0.703,4.0,0.392,6,283467,-6.349,0.196,3aiycOKS6P30BnR7dUfrnA,1,43,Pendulum: Granite
159,159,0.927,0.0819,138.009,0.0393,1.72e-05,0.678,4.0,0.575,5,315720,-5.885,0.604,3GCucY8KSMS80NEU0ey0by,0,41,Pendulum: The Other Side
160,160,0.904,0.316,138.042,0.035,0.000287,0.656,4.0,0.512,7,336133,-6.579,0.333,7FD0CKDpCLiyt91NZqEhhf,1,37,Pendulum: Visions
161,161,0.961,0.133,174.018,0.0477,5.64e-06,0.701,4.0,0.369,11,327707,-4.593,0.165,1kvnmJ67M3ByVx4y3ou2iP,0,43,Pendulum: Showdown
162,162,0.973,0.0873,112.03,0.0645,0.00842,0.853,4.0,0.708,6,181533,-4.365,0.625,1T3q2fOu4xhy4VwadR88mJ,1,30,Flying Lotus: Comet Course
163,163,0.414,0.0935,164.92,0.0659,0.957,0.972,3.0,0.464,8,1230453,-20.716,0.414,5ulfE5zXR0chlW9tC2Uawx,0,11,Steve Reich: Drumming: Part I
164,164,0.383,0.0896,87.773,0.0257,0.0718,0.0177,4.0,0.418,4,257480,-11.782,0.36,5jafMI8FLibnjkYTZ33m0c,1,66,Radiohead: High And Dry
165,165,0.312,0.105,116.78,0.0358,0.797,0.313,4.0,0.583,6,246107,-12.573,0.157,3WmbHvmyynBYjLqibzmxvC,1,28,Radiohead: Kinetic
166,166,0.86,0.102,161.194,0.0393,0.103,0.000399,4.0,0.288,2,201507,-6.311,0.654,6TdGeb9e2KL6RZG0VxoTMd,0,49,Radiohead: Go To Sleep
167,167,0.733,0.243,118.223,0.0446,0.0427,0.696,4.0,0.202,7,411013,-7.599,0.078,5qPGi9p8VqcizfdgWxtmLt,1,52,Coldplay: Lovers In Japan
168,168,0.635,0.102,141.388,0.0349,0.221,0.00281,4.0,0.294,5,237400,-7.202,0.167,2i2Lz3FDIqYdsJZEWkEaTC,0,49,Coldplay: 42
169,169,0.859,0.38,96.929,0.0663,0.056,0.116,4.0,0.242,0,276427,-8.4,0.643,4dPKQxaraW6CG1rTBzV6DW,1,51,Radiohead: My Iron Lung
170,170,0.767,0.0763,175.699,0.0862,0.000401,0.0119,4.0,0.291,7,234800,-6.913,0.372,4SE81CrzH0qPA8KHqM9Syz,0,56,Radiohead: Just
171,171,0.705,0.168,101.429,0.0517,0.00154,0.606,4.0,0.358,2,189000,-8.284,0.431,0OT4Rhd9cw1yajN9ZxL6qL,1,48,Radiohead: Bones
172,172,0.229,0.202,73.552,0.0297,0.167,0.102,4.0,0.454,2,290707,-12.592,0.127,045sp2JToyTaaKyXkGejPy,1,65,Radiohead: Fake Plastic Trees
173,173,0.477,0.139,88.005,0.0358,0.517,0.446,4.0,0.668,4,228747,-8.709,0.0931,51ygW389BW4Dut3B69pSwc,0,56,Radiohead: All I Need
174,174,0.176,0.112,171.093,0.0429,0.942,2.74e-06,4.0,0.356,9,243040,-12.902,0.372,0jkARHcw01QkNejogTwlbl,0,14,Björk: My Juvenile
175,175,0.434,0.0871,110.003,0.0334,0.864,0.819,4.0,0.735,5,194387,-15.453,0.242,3myetuk7qzHcCR8mjGwrbT,1,13,Milosh: Do You Like Me
176,176,0.963,0.488,138.211,0.0682,0.000631,0.00164,4.0,0.315,4,322093,-4.242,0.481,35YnKk5hJ5xXZKTbOcCfbF,1,36,Oasis: Rock 'N' Roll Star
177,177,0.396,0.125,90.236,0.107,0.684,0.0224,5.0,0.333,0,158000,-12.641,0.0387,4j6xKTdtpdFHSmLRQz9fua,1,3,Cokiyu: Gdb
178,178,0.977,0.0865,100.265,0.0339,0.0836,0.853,1.0,0.586,1,142493,-9.623,0.547,3NpswAKZ1AbLN3iLe1Ivjt,1,3,Cokiyu: Storm
179,179,0.596,0.13,95.994,0.0761,0.0302,3.32e-06,4.0,0.712,1,183533,-5.31,0.879,1JAnC4VkVIbO7C6Vislnue,1,48,Mika: Lollipop
180,180,0.847,0.373,122.287,0.0519,0.0219,0.0329,4.0,0.678,0,187733,-5.825,0.6,7dzUZec5MnWMyQnk5klnKR,1,58,Mika: Grace Kelly
181,181,0.384,0.0889,77.412,0.0336,0.697,0.813,4.0,0.581,9,279634,-11.195,0.0468,3uxhyRdWVXp7GQvERQl6fA,1,53,Radiohead: Videotape
182,182,0.496,0.101,111.662,0.0297,0.278,0.581,4.0,0.71,5,328293,-9.638,0.612,3Jc6X15OZCCyhGSHBF4hwB,1,57,Radiohead: House Of Cards
183,183,0.289,0.0966,121.857,0.0366,0.834,0.344,3.0,0.338,0,129680,-13.479,0.224,5SdmtFbNOD7Qej6jFCHkOM,1,52,Radiohead: Faust Arp
184,184,0.922,0.126,162.978,0.0592,0.0596,2.05e-06,4.0,0.333,0,289559,-4.087,0.332,7CVYxHq1L0Z4G84jTDS6Jl,1,56,Oasis: Don'T Look Back In Anger
185,185,0.865,0.234,174.53,0.0381,0.000453,0.0,4.0,0.372,2,258733,-4.918,0.477,5wj4E6IsrVtn8IBJQOd0Cl,1,70,Oasis: Wonderwall
186,186,0.667,0.673,162.965,0.0361,3.11e-05,0.0225,4.0,0.375,7,202800,-6.243,0.433,6A66ij26eOhBoMyFhbY493,1,26,Moby: Feeling So Real
187,187,0.345,0.19,152.036,0.0443,0.863,7.2e-05,4.0,0.431,8,199187,-15.305,0.496,52TyzMMmQm4BinKvQ9xLVi,1,12,Minnie Riperton: Les Fleur
188,188,0.688,0.0672,102.108,0.0331,0.13,0.225,4.0,0.824,8,209493,-8.573,0.752,52tILLw5fRKqPbe5ps1QLL,1,54,Moby: Honey
189,189,0.569,0.183,112.039,0.0267,0.0461,0.638,4.0,0.623,2,273213,-8.434,0.365,2AIsNkRfukTnsq2MtiECMh,1,34,Moby: We Are All Made Of Stars
190,190,0.486,0.0918,166.146,0.0396,0.641,0.00883,4.0,0.619,11,438707,-10.421,0.771,1tV7RXsTGdwxAvEo8Rv9pp,0,61,Sade: No Ordinary Love
191,191,0.582,0.112,97.097,0.0268,0.655,0.0103,4.0,0.716,6,250653,-8.114,0.783,21VQMMzsYxMfi68aQQZiUt,0,53,Sade: Kiss Of Life
192,192,0.838,0.111,135.12,0.245,0.0811,0.673,4.0,0.763,2,234507,-8.179,0.629,7I2RiK2a1UYqvKGCASwN51,1,30,Burial: Near Dark
193,193,0.293,0.139,169.414,0.0557,0.71,0.848,4.0,0.171,0,177333,-16.169,0.0392,6kdVWkoChOAlPCWMEfog75,0,29,Burial: Endorphin
194,194,0.467,0.119,98.299,0.0473,0.736,0.000107,4.0,0.748,7,263253,-11.016,0.287,69pUwUtI21WVOP2PADkBew,0,9,Herbert: Those Feelings
195,195,0.757,0.363,89.694,0.0652,0.0117,0.14,4.0,0.288,0,246200,-8.065,0.315,3aDUSpF3LexOr1lFKvPV2h,1,52,Radiohead: The Bends
196,196,0.88,0.607,148.965,0.109,0.0206,0.698,3.0,0.429,9,259200,-8.013,0.272,05evePUsIT1cmIURp1hgu6,0,52,Radiohead: Planet Telex
197,197,0.25,0.0953,133.057,0.0383,0.965,0.939,1.0,0.184,11,100227,-14.582,0.0413,4gxbp178Ps0BBZLQPP4KJh,0,24,Burial: Uk
198,198,0.414,0.153,121.264,0.0795,0.981,0.881,5.0,0.257,11,179213,-16.576,0.125,3C4fUSbMB0aTaTTNr8gIKs,1,26,Burial: Dog Shelter
199,199,0.143,0.193,123.202,0.0405,0.982,0.943,3.0,0.216,3,127000,-22.863,0.0363,4dNwje7xAL43alwfJQR9uX,0,27,Burial: In Mcdonalds
200,200,0.076,0.319,139.309,0.0411,0.793,0.799,1.0,0.222,5,46213,-29.52,0.197,256WAxictu3xuotDYJiaLr,1,25,Burial: [Untitled]
201,201,0.665,0.115,124.945,0.0505,0.511,0.0766,4.0,0.751,5,225335,-9.266,0.729,7oyxc6yeLTnSADa01qnEGG,1,40,Seelenluft: Manila
202,202,0.813,0.255,123.779,0.0354,0.000524,0.299,4.0,0.562,10,237827,-9.657,0.792,5cxRbfQWrT4NZ2msbtSx4H,0,32,Röyksopp: Poor Leno
203,203,0.941,0.115,100.889,0.0748,0.00468,0.792,4.0,0.652,10,490213,-5.201,0.758,3Ndu7aDrx4JrO3jXWFn86k,0,23,Röyksopp: Röyksopp'S Night Out
204,204,0.324,0.0753,185.618,0.0376,0.92,0.00199,4.0,0.122,5,206773,-13.493,0.0374,2ZPZLaYjIPxfun7erbbw98,0,22,Björk: Pleasure Is All Mine
205,205,0.131,0.155,82.835,0.0336,0.216,0.104,4.0,0.158,7,316333,-16.647,0.0363,0aUsCCIw60sjQk0cy61jog,1,32,A. R. Rahman: Mumbai Theme Tune
206,206,0.577,0.127,90.034,0.0352,0.00666,0.000426,4.0,0.635,0,386120,-7.557,0.464,5piBZiojISL4CIiu7nHs7d,1,19,Afterlife: Show You Something
207,207,0.74,0.0848,104.815,0.0416,0.112,4.12e-05,4.0,0.721,1,216040,-5.453,0.722,5LGqFIVBf3ZUeFBpc87CFS,1,51,Des'Ree: Life
208,208,0.563,0.0944,93.828,0.0263,0.386,1.09e-05,4.0,0.75,5,248960,-6.975,0.954,6xbue4qyjdLoyr3q7Wqy0R,1,32,Mika: Stuck In The Middle
209,209,0.441,0.222,122.017,0.0458,0.578,8.09e-06,4.0,0.665,7,194533,-7.901,0.695,0aNIe4Uy2Iym0XMnxHfmfV,1,33,Mika: Billy Brown
210,210,0.908,0.12,124.473,0.0605,0.0252,0.00128,4.0,0.671,11,235173,-4.855,0.636,6ZBJFWDYJSTQg54eDsqnkJ,1,48,Mika: Love Today
211,211,0.0318,0.101,170.117,0.0427,0.634,0.0448,5.0,0.515,11,340067,-29.088,0.103,6IIqjp84h4ms1gzFQl963o,0,26,Björk: Headphones
212,212,0.792,0.812,104.768,0.0869,0.322,0.00911,4.0,0.602,11,243453,-7.256,0.686,3U9HisDVx2v07BoLqpd7OK,0,11,Björk: I Go Humble
213,213,0.0535,0.13,74.945,0.0422,0.984,0.785,4.0,0.397,0,396933,-20.262,0.117,4RrvySgpju5JH1q3nhZrQ2,1,36,坂本龍一: Bibo No Aozora
214,214,0.441,0.0659,128.891,0.0425,0.489,0.881,4.0,0.606,2,201080,-8.165,0.668,5hZfVwCYfCoyJPpX7g4Xqg,1,0,首里フジコ: Honey Pie
215,215,0.895,0.141,104.458,0.0504,0.127,1.16e-05,4.0,0.432,11,335067,-3.682,0.61,2aibwv5hGXSgw7Yru8IYTO,1,75,Red Hot Chili Peppers: Snow ((Hey Oh))
216,216,0.972,0.124,169.98,0.155,6.23e-05,0.77,4.0,0.296,5,232560,-5.529,0.136,2t75xhM3WJ4lznMrXOcFhD,0,22,Cornelius: Music
217,217,0.823,0.26,111.235,0.0826,0.0374,0.646,4.0,0.592,7,244707,-7.828,0.454,39tkvIRkSMLysdHwNm1PVD,1,13,Jackson And His Computer Band: Arpeggio
218,218,0.907,0.308,102.003,0.0683,0.0185,0.86,4.0,0.685,11,238920,-6.303,0.711,02e00wx5Di1GHHFoA9F5Sr,0,9,Jackson And His Computer Band: Rock On
219,219,0.267,0.109,89.981,0.0743,7.67e-06,0.82,4.0,0.783,1,95000,-10.472,0.282,4JuWRv8DFdPamCkC5cfkMu,1,18,Aphex Twin: Orban Eq Trx4
220,220,0.458,0.0894,122.974,0.0973,0.664,0.958,4.0,0.804,10,153293,-9.785,0.881,3z8r6GuN7CdPU7Y7NR06Or,0,23,Aphex Twin: Bbydhyonchord
221,221,0.00229,0.0948,136.796,0.0586,0.99,0.943,4.0,0.36,1,132173,-24.998,0.0365,7152lNtEWbjgTihlOwCx6V,1,21,Aphex Twin: Strotha Tynhe
222,222,0.956,0.182,170.083,0.145,0.0565,0.883,4.0,0.66,11,291400,-6.641,0.592,3fM4YDJxRdNydEDt1vXJzd,0,27,Aphex Twin: Vordhosbn
223,223,0.965,0.363,177.79,0.489,0.776,0.201,4.0,0.136,7,38187,-15.423,0.0301,2ZcOD4UXacfBDeXqmZjFBV,0,12,Jazzanova: Sub-Atlantic
224,224,0.254,0.295,107.657,0.0355,0.956,0.000284,1.0,0.279,9,248347,-13.278,0.0763,0wiEVhNAPwl6aqaalwfioP,0,16,Björk: Ancestors
225,225,0.0937,0.169,116.341,0.0517,0.83,0.0,5.0,0.499,7,119560,-13.823,0.306,60r0fHYaOatg2fS4PvQdFj,1,17,Björk: Sonnets / Unrealities Xi
226,226,0.0885,0.105,141.1,0.0376,0.851,0.00016,4.0,0.251,8,295533,-17.099,0.114,5y4sXXo1WgexYzy68V6lIL,0,22,Björk: Desired Constellation
227,227,0.733,0.24,92.281,0.285,0.26,1.62e-05,4.0,0.523,1,237347,-7.407,0.113,1slmImGr63SFOlmHKe1yM2,1,23,Björk: Who Is It
228,228,0.0797,0.337,85.485,0.0484,0.894,0.0,4.0,0.435,7,112080,-12.59,0.564,6gXJ6fIOMo63sUZDdhoZxl,1,16,Björk: Öll Birtan
229,229,0.865,0.267,96.161,0.0409,0.017,1.05e-05,4.0,0.553,9,283000,-4.751,0.725,10Nmj3JCNoMeBQ87uw5j8k,0,73,Red Hot Chili Peppers: Dani California
230,230,0.49,0.0915,152.04,0.0271,0.0536,0.123,4.0,0.481,6,287000,-10.098,0.0373,3rrtbnOBDzKQfyYKTezEFe,1,40,Björk: All Is Full Of Love
231,231,0.344,0.0715,178.102,0.0376,0.082,0.000141,4.0,0.39,1,319933,-7.804,0.24,06wTEKL2rSrSaOjFtgG8fj,1,56,Red Hot Chili Peppers: Slow Cheetah
232,232,0.948,0.121,124.025,0.0924,0.542,0.874,3.0,0.672,11,71920,-10.067,0.258,4vQWG5VxdbgiOF4UDEfHyv,1,4,Jackson And His Computer Band: Moto
233,233,0.921,0.373,130.004,0.0485,0.158,0.851,4.0,0.63,1,292707,-8.377,0.514,4Ec2I3vlWQMMGpBeP4mdSM,1,6,Jackson And His Computer Band: Teen Beat Ocean
234,234,0.495,0.109,99.277,0.0322,0.532,0.901,4.0,0.446,8,193280,-7.858,0.143,0usq3suV6jkqxsx248WJNd,0,11,Jackson And His Computer Band: Hard Tits
235,235,0.614,0.466,89.312,0.137,0.211,2.23e-05,3.0,0.486,1,225533,-9.303,0.517,6mklBIRC3DhTFLoi7Gkp6F,1,5,Jackson And His Computer Band: Oh Boy
236,236,0.82,0.496,114.873,0.0671,0.0435,0.228,4.0,0.661,1,352787,-8.123,0.471,41SQytKnyVIYO6hTVeJfQ0,0,12,Jackson And His Computer Band: Utopia
237,237,0.0807,0.081,179.69,0.228,0.0517,0.712,3.0,0.55,8,43107,-14.896,0.246,0icNxqGkJTIhUxT0awlbKD,1,15,Cornelius: Bug (Electric Last Minute)
238,238,0.481,0.11,170.967,0.0293,0.0364,0.00021,4.0,0.263,5,318627,-7.753,0.0638,0u35Dpz37TY2M2j20RUdMf,0,58,Coldplay: Politik
239,239,0.571,0.0846,132.752,0.0301,0.00975,0.508,4.0,0.461,11,327800,-6.117,0.215,4fP4xTSBli3tKck172LEZ4,1,53,Coldplay: Daylight
240,240,0.653,0.111,135.601,0.0333,0.0265,3.44e-05,4.0,0.387,0,259333,-5.067,0.258,0J3ytriezGZ3KCREfHKDOI,1,55,Red Hot Chili Peppers: Strip My Mind
241,241,0.711,0.334,141.058,0.0788,0.0633,1.68e-06,4.0,0.567,2,205267,-3.744,0.479,3gvyksxkLbyKwi0WjCiPXE,0,55,Red Hot Chili Peppers: She'S Only 18
242,242,0.968,0.062,111.906,0.0364,0.135,4.53e-06,4.0,0.692,9,213320,-3.252,0.896,5f2ZVFERwwh3asebmurZEf,0,57,Red Hot Chili Peppers: Hump De Bump
243,243,0.707,0.156,113.474,0.0318,0.0236,2.69e-06,4.0,0.491,9,314773,-3.925,0.228,4y84ILALZSa4LyP6H7NVjR,1,58,Red Hot Chili Peppers: Stadium Arcadium
244,244,0.912,0.0883,110.339,0.0724,0.0198,6.52e-05,4.0,0.6,7,277533,-3.449,0.517,3SoDB59Y7dSZLSDBiNJ6o2,0,56,Red Hot Chili Peppers: Charlie
245,245,0.0328,0.0586,115.979,0.0613,0.938,1.62e-06,4.0,0.514,0,212360,-14.75,0.376,5XIMjot4Gcy5JGDpFqtp6r,1,25,Björk: The Anchor Song
246,246,0.603,0.129,120.335,0.0493,0.237,0.00501,4.0,0.69,7,299173,-14.367,0.247,1oyRhrmdRoJj0rUe7b22FS,1,29,Björk: Violently Happy
247,247,0.594,0.115,173.456,0.0335,0.00186,3.41e-05,4.0,0.485,5,295360,-13.563,0.325,2ir9cmvZIpFYxaeMTa76DS,1,31,Björk: Come To Me
248,248,0.732,0.18,118.582,0.0963,7.67e-05,0.0135,4.0,0.723,1,236640,-12.251,0.531,0X0LTI0MQG9S3FLSUvjrj5,0,34,Björk: Big Time Sensuality
249,249,0.15,0.139,83.104,0.0369,0.965,8.38e-05,4.0,0.426,9,273400,-14.988,0.0712,0eDVClItJH4PkfPu7dciKP,0,30,Björk: Like Someone In Love
250,250,0.5,0.946,124.229,0.0383,0.0657,0.0525,4.0,0.731,7,201533,-12.953,0.704,1ENAzA89W0Cln8dlzdgECJ,1,29,Björk: There'S More To Life Than This
251,251,0.393,0.067,136.213,0.0353,0.0314,0.00512,4.0,0.617,1,282560,-11.767,0.841,5G9LvzXcBoIBXOd2jzdJTs,1,38,Björk: Venus As A Boy
252,252,0.678,0.413,116.203,0.0309,0.00602,0.0155,4.0,0.658,4,289733,-11.123,0.706,2r2po2XXRmk9zgiFYHcHNZ,0,29,Björk: Crying
253,253,0.339,0.175,89.806,0.0324,0.216,0.237,4.0,0.58,6,324533,-14.636,0.528,3VefJ4Kkzy8zeOFK8omiOd,1,35,U2: If God Will Send His Angels
254,254,0.97,0.159,120.109,0.0696,0.000475,0.761,4.0,0.526,1,347067,-6.131,0.657,6CFk4rAzGaRzoVtjEhcAl9,1,30,U2: Mofo
255,255,0.864,0.203,113.133,0.0403,0.00532,0.612,4.0,0.545,2,307400,-7.781,0.573,07GmMxHsUMR3qFOCLmYuzN,0,35,U2: Do You Feel Loved
256,256,0.505,0.109,128.923,0.0342,0.0111,0.0488,4.0,0.493,0,179307,-12.265,0.0632,7xO4eCCMOLgrrAOXuja9MZ,0,25,Soundgarden: Boot Camp
257,257,0.643,0.417,148.022,0.0559,0.132,0.948,4.0,0.715,4,320733,-10.025,0.167,47wSsypqjVoZ7XaGIp1aOV,0,29,Boards Of Canada: Left Side Drive
258,258,0.825,0.116,96.728,0.0352,0.197,0.961,4.0,0.643,1,347467,-8.543,0.785,2YxoC2dYOotjqt08dEifsc,1,44,Boards Of Canada: Chromakey Dreamcoat
259,259,0.66,0.222,107.5,0.0315,6.63e-06,0.944,4.0,0.495,4,340133,-10.739,0.0756,1EN3p7jO1shOkOEamkbyKQ,0,26,Boards Of Canada: Skyliner
260,260,0.145,0.109,138.305,0.0354,0.827,0.886,3.0,0.157,6,222600,-21.359,0.0585,4DPQvbgSM0IdX4O3HOACwL,1,49,Radiohead: Treefingers
261,261,0.931,0.0914,137.544,0.24,0.0352,2.37e-05,3.0,0.615,3,309093,-7.8,0.539,7xqeIdLJSf3bgmZ7vUvHrE,1,55,Radiohead: Idioteque
262,262,0.241,0.0849,178.453,0.042,0.554,6.62e-06,3.0,0.259,2,215293,-15.955,0.295,6dfhF1BDGmhM69fnCb6wSC,1,55,Simon & Garfunkel: America
263,263,0.508,0.0757,105.022,0.0302,0.212,0.000114,4.0,0.741,3,217253,-6.856,0.821,0L7QCEXQBDAtEyK1x72Sw0,1,57,Tegan And Sara: Where Does The Good Go
264,264,0.79,0.0811,155.667,0.0363,0.00133,5.61e-06,3.0,0.291,11,289907,-5.683,0.493,6vrUTGn5p8IrfTZ0J6sIVM,0,76,The Goo Goo Dolls: Iris
265,265,0.582,0.0836,77.737,0.152,0.0163,1.54e-06,4.0,0.518,7,289587,-8.407,0.686,0rN5OBAJpd9bw7uvvJsRek,1,49,The Police: So Lonely
266,266,0.84,0.179,94.676,0.0512,0.36,8.85e-05,4.0,0.617,4,241840,-4.063,0.576,3LI4MmibTkXH5cGpCGZgyw,1,66,Wheatus: Teenage Dirtbag
267,267,0.718,0.296,178.24,0.0338,0.138,0.000297,4.0,0.443,5,242760,-7.826,0.596,4lhUMg8TNMsmj1YxopeW5A,0,23,Rachael Yamagata: 1963
268,268,0.141,0.16,111.936,0.0302,0.897,0.00132,3.0,0.498,0,316480,-13.437,0.156,3dXbrugJYm4p4ub9VIjmAr,1,28,Rachael Yamagata: I'Ll Find A Way
269,269,0.507,0.125,123.69,0.0418,0.249,0.0,4.0,0.433,3,293067,-10.713,0.192,4P3R9J5VGPyAPx9T6ZXAcF,1,40,Stevie Wonder: I Believe (When I Fall In Love It Will Be Forever)
270,270,0.792,0.208,123.678,0.0442,0.00243,0.0435,4.0,0.375,4,396640,-9.239,0.788,4gTf9jqzy6v46wn1rTu6J2,1,43,Stereolab: Lo Boob Oscillator
271,271,0.316,0.133,173.826,0.0283,0.689,0.000118,4.0,0.405,4,281067,-11.45,0.179,2x7hnujevTcJyFZjnBOdlO,0,27,U2: White As Snow
272,272,0.819,0.333,94.008,0.0422,0.0841,0.107,4.0,0.256,2,316987,-7.103,0.323,3VxpmoBbTbH59shRkMsHle,0,28,U2: Fez - Being Born
273,273,0.75,0.193,149.025,0.0344,5.73e-05,0.00898,4.0,0.559,7,205147,-6.174,0.621,2pcXHC2NXIByMRsgBKp66o,0,32,U2: Get On Your Boots
274,274,0.712,0.114,114.974,0.035,0.000131,0.361,4.0,0.535,6,324013,-5.953,0.624,47z5v7hkOTuvb82F0FWALC,0,42,U2: Magnificent
275,275,0.31,0.379,177.515,0.0676,0.794,0.0,4.0,0.39,5,330533,-14.545,0.575,3RkQ3UwOyPqpIiIvGVewuU,1,59,Bob Dylan: Mr. Tambourine Man
276,276,0.435,0.0871,99.957,0.285,0.0124,3.6e-05,4.0,0.693,1,332507,-5.866,0.592,3DxnAINrl5zqnOtC78QBzq,0,40,Justin Timberlake: Sexy Ladies/Let Me Talk To You (Prelude)
277,277,0.583,0.0519,117.0,0.0789,0.0584,0.0,4.0,0.967,7,242733,-5.562,0.965,0O45fw2L5vsWpdsOdXwNAR,0,71,Justin Timberlake: Sexyback
278,278,0.197,0.0942,144.068,0.0299,0.847,1.76e-05,4.0,0.538,1,248849,-13.761,0.208,4QUs5rb57awYEGxlNt5aLc,0,47,Thirteen Senses: Into The Fire
279,279,0.659,0.129,74.576,0.0298,0.000445,2.78e-05,4.0,0.417,9,357453,-5.323,0.218,5wIHscgZOpGk2usCSEpN1D,0,53,Snow Patrol: Run
280,280,0.529,0.174,76.644,0.0323,0.115,0.00396,4.0,0.517,9,182080,-11.851,0.394,5XmetMMUFNXClbiYnGdVmP,0,44,The Beatles: Cry Baby Cry
281,281,0.544,0.134,120.761,0.0536,0.00814,0.309,4.0,0.623,11,174467,-11.043,0.797,5iyCSUM7zzficwaGo8GIoc,0,43,The Beatles: Savoy Truffle
282,282,0.297,0.145,144.197,0.0822,0.88,1.5e-05,4.0,0.537,7,161160,-15.452,0.55,1TPcNcmuKlq0PKpYOBgP1U,1,44,The Beatles: Honey Pie
283,283,0.129,0.192,104.837,0.0294,0.539,0.405,3.0,0.349,5,186307,-15.883,0.135,40d2EcaOOCUjDzzo2YvUWn,1,44,"The Beatles: Long, Long, Long"
284,284,0.831,0.811,167.518,0.0894,0.000606,0.846,4.0,0.166,9,269787,-8.469,0.272,0Bs0hUYxz7REyIHH7tRhL2,1,51,The Beatles: Helter Skelter
285,285,0.624,0.117,75.478,0.0285,0.33,0.00622,4.0,0.577,0,195267,-9.626,0.677,2tBv9tAdqEbLNDi5smSjbg,1,46,The Beatles: Sexy Sadie
286,286,0.731,0.081,117.089,0.0559,0.0207,0.000464,4.0,0.523,2,144773,-8.613,0.8,64P3zpRsDHIk7YTpRtaKYL,1,44,The Beatles: Everybody'S Got Something To Hide Except Me And My Monkey
287,287,0.387,0.0822,103.11,0.0262,0.742,0.000406,4.0,0.631,5,105933,-11.529,0.795,09x9v1o51dbqi5H0u7UGfp,1,51,The Beatles: I Will
288,288,0.127,0.0573,93.699,0.0342,0.754,1.41e-05,4.0,0.686,7,138387,-14.361,0.363,5jgFfDIR6FR0gvlA56Nakr,1,62,The Beatles: Blackbird
289,289,0.483,0.539,68.492,0.175,0.656,2.64e-05,4.0,0.433,9,123493,-9.422,0.63,2X9H5BokS1u5O46YpNYNsZ,1,49,The Beatles: I'M So Tired
290,290,0.598,0.0742,137.665,0.0428,0.046,0.0144,4.0,0.594,4,134933,-6.314,0.813,73IL1z2oexQp75ktO5USg3,1,35,Kings Of Leon: Razz
291,291,0.805,0.441,168.288,0.0645,0.00159,0.0149,4.0,0.34,5,128507,-5.582,0.813,4rQZAqMDCyGYk5hdTLoOSg,1,41,Kings Of Leon: Four Kicks
292,292,0.263,0.107,85.494,0.0693,0.875,0.0,4.0,0.475,4,212987,-9.783,0.0741,0MwGTg502DxVZmkAlbTOn9,1,36,Kings Of Leon: Day Old Blues
293,293,0.639,0.194,139.832,0.0328,0.0837,4.61e-05,4.0,0.498,0,175547,-6.04,0.177,0hpE9ebmDck3MzARkvPvZr,1,46,Kings Of Leon: The Bucket
294,294,0.207,0.0543,124.316,0.0542,0.391,0.000485,4.0,0.569,2,240293,-16.443,0.215,4iwa5m9sgaUSnVCs5yexNE,1,42,Kings Of Leon: Milk
295,295,0.604,0.138,130.825,0.0359,0.00725,0.0058,4.0,0.466,9,140893,-6.631,0.485,6NUXQeCpPrI6pRP3qwiEki,1,36,Kings Of Leon: Pistol Of Fire
296,296,0.914,0.0827,151.255,0.0312,0.0126,0.00219,4.0,0.593,9,145520,-5.471,0.731,39pQAo5WH2kLPrEKwlldGJ,1,42,Kings Of Leon: King Of The Rodeo
